IdCliente,Correo Electrónico,Nombre Cliente,Apellido Cliente,Fecha Nacimiento,Estado Civil,Genero,Ingreso Anual,Numero de Hijos,Nivel Educativo Cliente,Ocupacion,Propietario Casa,Nivel Ingreso Anual
390,lawrence9@adventure-works.com,LAWRENCE,GUTIERREZ,1977-03-03,Casado,M,60000,2,Universitaria Completa,Independiente,Si,Medio
398,timothy37@adventure-works.com,TIMOTHY,SCOTT,1961-06-12,Casado,M,40000,2,Universitaria Completa,Empresario,Si,Medio
430,jessie7@adventure-works.com,JESSIE,WANG,1977-11-30,Casado,M,40000,2,Universitaria Completa,Empleado,Si,Medio
445,aaron24@adventure-works.com,AARON,WANG,1971-11-22,Soltero,M,150000,2,Universitaria Completa,Empresario,No,Alta
484,shawn17@adventure-works.com,SHAWN,CHANDER,1976-09-06,Casado,M,60000,2,Universitaria Completa,Independiente,Si,Medio
530,rafael26@adventure-works.com,RAFAEL,XIE,1947-09-12,Casado,M,130000,2,Universitaria Completa,Empresario,Si,Alta
580,dalton15@adventure-works.com,DALTON,GARCIA,1950-05-12,Casado,M,40000,2,Universitaria Completa,Empresario,Si,Medio
668,devin44@adventure-works.com,DEVIN,COLEMAN,1977-05-24,Soltero,M,40000,2,Universitaria Completa,Empleado,Si,Medio
700,jason4@adventure-works.com,JASON,JENKINS,1951-08-19,Casado,M,130000,2,Universitaria Completa,Empresario,Si,Alta
728,benjamin42@adventure-works.com,BENJAMIN,MOORE,1976-05-11,Casado,M,60000,2,Universitaria Completa,Empleado,Si,Medio
1018,samuel48@adventure-works.com,SAMUEL,KING,1974-06-04,Soltero,M,120000,2,Universitaria Completa,Empresario,Si,Alta
1019,erik19@adventure-works.com,ERIK,SUAREZ,1975-02-10,Soltero,M,120000,2,Universitaria Completa,Empresario,No,Alta
1020,edwin6@adventure-works.com,EDWIN,HUANG,1974-11-24,Soltero,M,120000,2,Universitaria Completa,Empresario,Si,Alta
1021,isaiah20@adventure-works.com,ISAIAH,REED,1974-09-12,Soltero,M,120000,2,Universitaria Completa,Empresario,Si,Alta
1050,carlos35@adventure-works.com,CARLOS,BAKER,1976-04-04,Soltero,M,100000,2,Universitaria Completa,Empresario,Si,Alta
1057,cameron25@adventure-works.com,CAMERON,LAL,1977-07-19,Casado,M,50000,2,Universitaria Completa,Empleado,Si,Medio
1094,darryl12@adventure-works.com,DARRYL,XU,1962-02-08,Casado,M,120000,2,Universitaria Completa,Empresario,No,Alta
1138,orlando10@adventure-works.com,ORLANDO,GUTIERREZ,1954-09-03,Casado,M,40000,2,Universitaria Completa,Empresario,No,Medio
1163,hector11@adventure-works.com,HECTOR,GILL,1948-08-08,Soltero,M,40000,2,Universitaria Completa,Empresario,Si,Medio
1164,geoffrey8@adventure-works.com,GEOFFREY,SARA,1948-12-25,Casado,M,40000,2,Universitaria Completa,Empresario,Si,Medio
1165,pedro37@adventure-works.com,PEDRO,SERRANO,1948-06-19,Casado,M,40000,2,Universitaria Completa,Empresario,No,Medio
1166,arthur2@adventure-works.com,ARTHUR,SURI,1949-11-01,Soltero,M,40000,2,Universitaria Completa,Empresario,No,Medio
1167,jon20@adventure-works.com,JON,WANG,1951-05-28,Casado,M,40000,2,Universitaria Completa,Empresario,No,Medio
1168,noah39@adventure-works.com,NOAH,HILL,1951-09-28,Casado,M,40000,2,Universitaria Completa,Empresario,Si,Medio
1213,clarence36@adventure-works.com,CLARENCE,ANAND,1966-12-10,Soltero,M,130000,2,Universitaria Completa,Empresario,No,Alta
1223,orlando5@adventure-works.com,ORLANDO,ASHE,1977-02-14,Soltero,M,60000,2,Universitaria Completa,Independiente,No,Medio
1227,clayton34@adventure-works.com,CLAYTON,NARA,1974-12-25,Casado,M,90000,2,Universitaria Completa,Independiente,Si,Alta
1237,byron12@adventure-works.com,BYRON,CARLSON,1978-05-24,Soltero,M,90000,2,Universitaria Completa,Independiente,Si,Alta
1285,barry14@adventure-works.com,BARRY,SUBRAM,1973-05-06,Soltero,M,110000,2,Universitaria Completa,Empresario,Si,Alta
1519,eduardo29@adventure-works.com,EDUARDO,SCOTT,1952-01-06,Soltero,M,110000,2,Universitaria Completa,Empresario,Si,Alta
1520,jonathan65@adventure-works.com,JONATHAN,JACKSON,1951-05-15,Soltero,M,110000,2,Universitaria Completa,Empresario,Si,Alta
1563,randall17@adventure-works.com,RANDALL,BLANCO,1977-02-05,Casado,M,70000,2,Universitaria Completa,Empleado,Si,Alta
1599,carl0@adventure-works.com,CARL,SHE,1961-12-11,Casado,M,150000,2,Universitaria Completa,Empresario,Si,Alta
1638,wilson0@adventure-works.com,WILSON,PAIS,1958-04-20,Casado,M,40000,2,Universitaria Completa,Empresario,No,Medio
1684,alexander11@adventure-works.com,ALEXANDER,MILLER,1977-11-11,Casado,M,60000,2,Universitaria Completa,Empleado,Si,Medio
1693,marcus71@adventure-works.com,MARCUS,DIAZ,1975-07-20,Soltero,M,50000,2,Universitaria Completa,Empleado,No,Medio
1756,wesley16@adventure-works.com,WESLEY,LIANG,1966-08-31,Casado,M,170000,2,Universitaria Completa,Empresario,Si,Alta
1821,jésus15@adventure-works.com,JÉSUS,SERRANO,1976-05-29,Casado,M,60000,2,Universitaria Completa,Independiente,Si,Medio
1862,james50@adventure-works.com,JAMES,EVANS,1976-11-07,Soltero,M,70000,2,Universitaria Completa,Empleado,Si,Alta
1883,kyle6@adventure-works.com,KYLE,HOLT,1977-07-13,Soltero,M,60000,2,Universitaria Completa,Empleado,No,Medio
1884,julian10@adventure-works.com,JULIAN,POWELL,1977-10-09,Soltero,M,60000,2,Universitaria Completa,Empleado,No,Medio
1887,dylan47@adventure-works.com,DYLAN,MARTINEZ,1977-02-03,Soltero,M,70000,2,Universitaria Completa,Empleado,No,Alta
1899,antonio15@adventure-works.com,ANTONIO,SIMMONS,1955-05-12,Soltero,M,70000,2,Universitaria Completa,Empresario,No,Alta
1929,dustin13@adventure-works.com,DUSTIN,ANDERSEN,1974-02-08,Casado,M,110000,2,Universitaria Completa,Empresario,Si,Alta
2004,wyatt53@adventure-works.com,WYATT,BENNETT,1949-05-30,Casado,M,130000,2,Universitaria Completa,Empresario,Si,Alta
2148,barry6@adventure-works.com,BARRY,SAI,1976-05-10,Casado,M,60000,2,Universitaria Completa,Independiente,Si,Medio
2240,tommy16@adventure-works.com,TOMMY,GOEL,1977-02-11,Soltero,M,60000,2,Universitaria Completa,Independiente,No,Medio
2280,gregory18@adventure-works.com,GREGORY,CHANDE,1951-08-12,Soltero,M,110000,2,Universitaria Completa,Empresario,Si,Alta
2292,jorge23@adventure-works.com,JORGE,HU,1974-01-26,Soltero,M,110000,2,Universitaria Completa,Empresario,Si,Alta
2405,ross5@adventure-works.com,ROSS,SAI,1975-01-13,Casado,M,90000,2,Universitaria Completa,Independiente,Si,Alta
2408,jorge24@adventure-works.com,JORGE,CAI,1948-10-29,Casado,M,40000,2,Universitaria Completa,Empresario,Si,Medio
2409,ivan12@adventure-works.com,IVAN,FERNANDEZ,1950-11-29,Casado,M,40000,2,Universitaria Completa,Empresario,Si,Medio
2429,jerome11@adventure-works.com,JEROME,DOMINGUEZ,1949-01-05,Casado,M,40000,2,Universitaria Completa,Empresario,Si,Medio
2456,bob8@adventure-works.com,BOB,FERNANDEZ,1946-11-02,Casado,M,130000,2,Universitaria Completa,Empresario,No,Alta
2460,noah44@adventure-works.com,NOAH,YOUNG,1951-05-08,Casado,M,130000,2,Universitaria Completa,Empresario,Si,Alta
2470,christian3@adventure-works.com,CHRISTIAN,FOSTER,1948-05-21,Casado,M,130000,2,Universitaria Completa,Empresario,Si,Alta
2513,alfredo17@adventure-works.com,ALFREDO,SERRANO,1952-02-08,Soltero,M,40000,2,Universitaria Completa,Empresario,Si,Medio
2624,eddie22@adventure-works.com,EDDIE,ORTEGA,1978-06-08,Casado,M,90000,2,Universitaria Completa,Independiente,Si,Alta
30,adam38@adventure-works.com,ADAM,BAKER,1971-05-15,Soltero,M,30000,2,Universitaria Incompleta,Deportista,Si,Bajo
41,jon29@adventure-works.com,JON,YE,1978-09-24,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
62,ricky11@adventure-works.com,RICKY,GUTIERREZ,1962-05-28,Casado,M,80000,2,Universitaria Incompleta,Empleado,Si,Alta
78,luis35@adventure-works.com,LUIS,COLLINS,1957-12-08,Casado,M,60000,2,Universitaria Incompleta,Independiente,Si,Medio
90,carson5@adventure-works.com,CARSON,JENKINS,1966-10-11,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
194,trevor18@adventure-works.com,TREVOR,BRYANT,1966-03-05,Soltero,M,90000,2,Universitaria Incompleta,Independiente,Si,Alta
207,james96@adventure-works.com,JAMES,WALKER,1958-05-12,Casado,M,60000,2,Universitaria Incompleta,Independiente,Si,Medio
242,maurice23@adventure-works.com,MAURICE,ASHE,1962-04-23,Casado,M,70000,2,Universitaria Incompleta,Empleado,Si,Alta
254,jack24@adventure-works.com,JACK,ZIMMERMAN,1968-01-30,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
352,marshall35@adventure-works.com,MARSHALL,CHAVEZ,1959-10-29,Soltero,M,60000,2,Universitaria Incompleta,Independiente,Si,Medio
462,ernest4@adventure-works.com,ERNEST,LIU,1949-07-21,Soltero,M,10000,2,Universitaria Incompleta,Comerciante,Si,Bajo
478,roger50@adventure-works.com,ROGER,ANAND,1967-05-03,Soltero,M,20000,2,Universitaria Incompleta,Comerciante,Si,Bajo
579,francisco6@adventure-works.com,FRANCISCO,SAI,1948-04-02,Casado,M,30000,2,Universitaria Incompleta,Deportista,No,Bajo
604,hector12@adventure-works.com,HECTOR,VAZQUEZ,1962-07-27,Soltero,M,80000,2,Universitaria Incompleta,Empleado,No,Alta
646,austin27@adventure-works.com,AUSTIN,SHARMA,1966-02-12,Soltero,M,90000,2,Universitaria Incompleta,Independiente,No,Alta
687,ethan14@adventure-works.com,ETHAN,BRYANT,1965-12-22,Casado,M,110000,2,Universitaria Incompleta,Independiente,Si,Alta
747,patrick10@adventure-works.com,PATRICK,TORRES,1967-10-08,Casado,M,20000,2,Universitaria Incompleta,Comerciante,Si,Bajo
1023,david84@adventure-works.com,DAVID,LEWIS,1965-12-04,Casado,M,90000,2,Universitaria Incompleta,Independiente,Si,Alta
1035,elijah24@adventure-works.com,ELIJAH,HAYES,1956-08-06,Casado,M,60000,2,Universitaria Incompleta,Independiente,Si,Medio
1037,noah21@adventure-works.com,NOAH,ZHANG,1958-09-17,Casado,M,60000,2,Universitaria Incompleta,Independiente,Si,Medio
1038,carson2@adventure-works.com,CARSON,BARNES,1959-11-24,Casado,M,60000,2,Universitaria Incompleta,Independiente,Si,Medio
1058,clarence26@adventure-works.com,CLARENCE,JAI,1973-07-27,Soltero,M,30000,2,Universitaria Incompleta,Deportista,Si,Bajo
1059,frank31@adventure-works.com,FRANK,GOMEZ,1973-07-20,Soltero,M,30000,2,Universitaria Incompleta,Deportista,Si,Bajo
1065,cedric1@adventure-works.com,CEDRIC,WANG,1965-08-12,Casado,M,110000,2,Universitaria Incompleta,Independiente,Si,Alta
1066,omar7@adventure-works.com,OMAR,LIN,1964-11-18,Soltero,M,110000,2,Universitaria Incompleta,Independiente,Si,Alta
1069,cesar14@adventure-works.com,CESAR,GARCIA,1978-06-18,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1070,terrance7@adventure-works.com,TERRANCE,SARA,1963-05-03,Soltero,M,10000,2,Universitaria Incompleta,Comerciante,Si,Bajo
1072,darrell2@adventure-works.com,DARRELL,ANDERSEN,1966-11-13,Casado,M,20000,2,Universitaria Incompleta,Comerciante,Si,Bajo
1084,dominic12@adventure-works.com,DOMINIC,RAMAN,1959-12-21,Casado,M,20000,2,Universitaria Incompleta,Comerciante,Si,Bajo
1093,tony7@adventure-works.com,TONY,TANG,1961-10-23,Casado,M,110000,2,Universitaria Incompleta,Independiente,No,Alta
1110,jordan13@adventure-works.com,JORDAN,FOSTER,1963-09-19,Casado,M,10000,2,Universitaria Incompleta,Comerciante,Si,Bajo
1117,jimmy25@adventure-works.com,JIMMY,RUBIO,1967-11-18,Casado,M,20000,2,Universitaria Incompleta,Comerciante,Si,Bajo
1139,colin33@adventure-works.com,COLIN,SHAN,1955-12-07,Soltero,M,30000,2,Universitaria Incompleta,Deportista,No,Bajo
1180,edward29@adventure-works.com,EDWARD,WILSON,1961-04-12,Casado,M,40000,2,Universitaria Incompleta,Empleado,Si,Medio
1181,keith2@adventure-works.com,KEITH,SHE,1961-04-12,Casado,M,40000,2,Universitaria Incompleta,Empleado,Si,Medio
1182,hunter14@adventure-works.com,HUNTER,GONZALES,1963-07-28,Casado,M,80000,2,Universitaria Incompleta,Empleado,Si,Alta
1190,steven31@adventure-works.com,STEVEN,COOK,1967-06-10,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1225,mitchell7@adventure-works.com,MITCHELL,KUMAR,1967-05-19,Soltero,M,20000,2,Universitaria Incompleta,Comerciante,Si,Bajo
1232,donald4@adventure-works.com,DONALD,CHANDRA,1980-10-24,Casado,M,40000,2,Universitaria Incompleta,Deportista,No,Medio
1235,gary31@adventure-works.com,GARY,ORTEGA,1979-01-03,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1240,dorothy3@adventure-works.com,DOROTHY,ROBINSON,1962-12-10,Soltero,M,80000,2,Universitaria Incompleta,Empleado,No,Alta
1282,devin58@adventure-works.com,DEVIN,GRIFFIN,1965-12-23,Casado,M,90000,2,Universitaria Incompleta,Independiente,No,Alta
1288,elijah14@adventure-works.com,ELIJAH,PATTERSON,1964-09-19,Soltero,M,90000,2,Universitaria Incompleta,Independiente,Si,Alta
1302,phillip14@adventure-works.com,PHILLIP,SULLIVAN,1962-11-10,Soltero,M,10000,2,Universitaria Incompleta,Comerciante,No,Bajo
1303,reginald9@adventure-works.com,REGINALD,GOMEZ,1966-12-12,Soltero,M,20000,2,Universitaria Incompleta,Comerciante,No,Bajo
1512,thomas56@adventure-works.com,THOMAS,WRIGHT,1965-09-30,Casado,M,70000,2,Universitaria Incompleta,Independiente,Si,Alta
1532,gilbert30@adventure-works.com,GILBERT,SHARMA,1979-07-04,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1533,ethan10@adventure-works.com,ETHAN,BUTLER,1978-05-14,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1538,tony15@adventure-works.com,TONY,PAL,1980-11-25,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1540,omar28@adventure-works.com,OMAR,LAL,1979-02-08,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1541,darren31@adventure-works.com,DARREN,ROMERO,1978-08-12,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1542,douglas18@adventure-works.com,DOUGLAS,MEHTA,1962-08-07,Casado,M,10000,2,Universitaria Incompleta,Comerciante,Si,Bajo
1565,erick5@adventure-works.com,ERICK,SAI,1980-05-23,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1584,sean51@adventure-works.com,SEAN,HERNANDEZ,1963-07-01,Soltero,M,10000,2,Universitaria Incompleta,Comerciante,Si,Bajo
1634,ethan33@adventure-works.com,ETHAN,JONES,1963-02-13,Soltero,M,80000,2,Universitaria Incompleta,Empleado,No,Alta
1637,reginald2@adventure-works.com,REGINALD,SERRANO,1956-02-05,Casado,M,30000,2,Universitaria Incompleta,Deportista,No,Bajo
1655,bradley11@adventure-works.com,BRADLEY,LAL,1948-09-22,Casado,M,30000,2,Universitaria Incompleta,Deportista,No,Bajo
1677,ian59@adventure-works.com,IAN,ALEXANDER,1967-08-11,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1700,jack50@adventure-works.com,JACK,SCOTT,1957-06-04,Soltero,M,60000,2,Universitaria Incompleta,Independiente,Si,Medio
1736,darryl13@adventure-works.com,DARRYL,SUN,1959-11-26,Soltero,M,20000,2,Universitaria Incompleta,Comerciante,No,Bajo
1742,ronald22@adventure-works.com,RONALD,RODRIGUEZ,1979-12-07,Casado,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1765,wesley19@adventure-works.com,WESLEY,ZHENG,1964-04-30,Casado,M,10000,2,Universitaria Incompleta,Comerciante,Si,Bajo
1827,marc10@adventure-works.com,MARC,MORENO,1955-05-26,Casado,M,30000,2,Universitaria Incompleta,Deportista,No,Bajo
1872,jackson9@adventure-works.com,JACKSON,JENKINS,1967-07-11,Soltero,M,40000,2,Universitaria Incompleta,Deportista,No,Medio
1901,seth9@adventure-works.com,SETH,TAYLOR,1957-05-22,Soltero,M,60000,2,Universitaria Incompleta,Independiente,No,Medio
1937,dustin11@adventure-works.com,DUSTIN,JAI,1979-12-12,Casado,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1948,troy21@adventure-works.com,TROY,RODRIGUEZ,1979-10-25,Casado,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
2013,logan26@adventure-works.com,LOGAN,LI,1971-10-19,Casado,M,30000,2,Universitaria Incompleta,Comerciante,No,Bajo
2025,ronnie16@adventure-works.com,RONNIE,HE,1978-06-25,Casado,M,40000,2,Universitaria Incompleta,Deportista,No,Medio
2051,jordan27@adventure-works.com,JORDAN,SHAN,1979-05-30,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
2056,angel27@adventure-works.com,ANGEL,TURNER,1972-09-09,Casado,M,30000,2,Universitaria Incompleta,Comerciante,No,Bajo
2101,johnny6@adventure-works.com,JOHNNY,LUO,1954-08-13,Casado,M,30000,2,Universitaria Incompleta,Deportista,No,Bajo
2102,ricky9@adventure-works.com,RICKY,ROMERO,1955-06-02,Casado,M,30000,2,Universitaria Incompleta,Deportista,No,Bajo
2176,luis43@adventure-works.com,LUIS,CARTER,1957-04-22,Casado,M,60000,2,Universitaria Incompleta,Independiente,Si,Medio
2182,timothy31@adventure-works.com,TIMOTHY,PHILLIPS,1967-09-03,Soltero,M,40000,2,Universitaria Incompleta,Deportista,No,Medio
2205,edwin9@adventure-works.com,EDWIN,ZHOU,1972-09-25,Casado,M,30000,2,Universitaria Incompleta,Deportista,No,Bajo
2231,joe11@adventure-works.com,JOE,SRINI,1962-12-31,Soltero,M,70000,2,Universitaria Incompleta,Empleado,No,Alta
2283,richard61@adventure-works.com,RICHARD,COLEMAN,1957-02-21,Casado,M,60000,2,Universitaria Incompleta,Independiente,Si,Medio
2316,bryan16@adventure-works.com,BRYAN,BAILEY,1974-11-06,Soltero,M,30000,2,Universitaria Incompleta,Comerciante,Si,Bajo
2328,leonard13@adventure-works.com,LEONARD,PAL,1974-02-01,Soltero,M,30000,2,Universitaria Incompleta,Deportista,Si,Bajo
2336,troy9@adventure-works.com,TROY,SRINI,1981-03-12,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
2351,terrence3@adventure-works.com,TERRENCE,XIE,1980-11-04,Soltero,M,40000,2,Universitaria Incompleta,Deportista,Si,Medio
2357,russell21@adventure-works.com,RUSSELL,NATH,1974-01-09,Soltero,M,30000,2,Universitaria Incompleta,Deportista,Si,Bajo
2361,noah15@adventure-works.com,NOAH,BRYANT,1972-11-18,Soltero,M,30000,2,Universitaria Incompleta,Comerciante,Si,Bajo
2410,gary20@adventure-works.com,GARY,ROMERO,1963-01-07,Soltero,M,70000,2,Universitaria Incompleta,Empleado,Si,Alta
2458,mario21@adventure-works.com,MARIO,ASHE,1959-01-11,Soltero,M,60000,2,Universitaria Incompleta,Independiente,Si,Medio
2477,bryant13@adventure-works.com,BRYANT,MEHTA,1972-08-22,Casado,M,30000,2,Universitaria Incompleta,Deportista,No,Bajo
2581,derrick13@adventure-works.com,DERRICK,VAZQUEZ,1972-07-22,Soltero,M,30000,2,Universitaria Incompleta,Deportista,Si,Bajo
2597,terrance1@adventure-works.com,TERRANCE,JORDAN,1967-11-14,Casado,M,20000,2,Universitaria Incompleta,Comerciante,Si,Bajo
20,miguel22@adventure-works.com,MIGUEL,LEE,1979-05-19,Soltero,M,30000,0,Secundaria Completa,Comerciante,No,Bajo
27,alex39@adventure-works.com,ALEX,CARTER,1983-12-14,Casado,M,40000,0,Secundaria Completa,Empleado,Si,Medio
34,lucas60@adventure-works.com,LUCAS,FLORES,1986-10-03,Casado,M,40000,0,Secundaria Completa,Empleado,No,Medio
68,george22@adventure-works.com,GEORGE,FERNANDEZ,1978-10-30,Casado,M,100000,0,Secundaria Completa,Empresario,Si,Alta
73,rafael30@adventure-works.com,RAFAEL,YUAN,1979-07-30,Casado,M,100000,0,Secundaria Completa,Empresario,Si,Alta
86,ethan32@adventure-works.com,ETHAN,WILLIAMS,1982-11-04,Casado,M,50000,0,Secundaria Completa,Independiente,No,Medio
187,jay14@adventure-works.com,JAY,MADAN,1985-07-06,Soltero,M,10000,0,Secundaria Completa,Comerciante,No,Bajo
191,justin18@adventure-works.com,JUSTIN,GRIFFIN,1982-05-23,Soltero,M,50000,0,Secundaria Completa,Empleado,No,Medio
204,devin43@adventure-works.com,DEVIN,HENDERSON,1988-10-19,Casado,M,30000,0,Secundaria Completa,Empleado,Si,Bajo
206,seth15@adventure-works.com,SETH,MARTIN,1983-08-24,Casado,M,40000,0,Secundaria Completa,Empleado,Si,Medio
234,phil0@adventure-works.com,PHIL,SPENCER,1981-04-21,Casado,M,100000,0,Secundaria Completa,Empresario,Si,Alta
244,fernando59@adventure-works.com,FERNANDO,BRYANT,1981-06-22,Casado,M,100000,0,Secundaria Completa,Empresario,Si,Alta
351,seth12@adventure-works.com,SETH,JACKSON,1985-02-11,Soltero,M,20000,0,Secundaria Completa,Comerciante,No,Bajo
383,douglas4@adventure-works.com,DOUGLAS,SURI,1981-01-09,Soltero,M,100000,0,Secundaria Completa,Empresario,Si,Alta
406,eric23@adventure-works.com,ERIC,FOSTER,1986-06-26,Soltero,M,40000,0,Secundaria Completa,Empleado,No,Medio
409,lucas88@adventure-works.com,LUCAS,SANCHEZ,1982-07-19,Soltero,M,50000,0,Secundaria Completa,Independiente,No,Medio
410,christian29@adventure-works.com,CHRISTIAN,BUTLER,1983-08-09,Soltero,M,40000,0,Secundaria Completa,Empleado,No,Medio
454,logan22@adventure-works.com,LOGAN,DIAZ,1986-09-04,Casado,M,40000,0,Secundaria Completa,Empleado,Si,Medio
499,jarrod10@adventure-works.com,JARROD,SARA,1979-05-03,Casado,M,100000,0,Secundaria Completa,Empresario,Si,Alta
533,steve5@adventure-works.com,STEVE,WAGNER,1985-02-19,Soltero,M,20000,0,Secundaria Completa,Comerciante,No,Bajo
554,ian14@adventure-works.com,IAN,MARTIN,1979-05-31,Soltero,M,30000,0,Secundaria Completa,Comerciante,No,Bajo
628,byron16@adventure-works.com,BYRON,ORTEGA,1987-01-12,Soltero,M,40000,0,Secundaria Completa,Empleado,No,Medio
758,jeffery12@adventure-works.com,JEFFERY,LU,1979-09-21,Soltero,M,100000,0,Secundaria Completa,Empresario,Si,Alta
792,marshall20@adventure-works.com,MARSHALL,ZENG,1986-03-01,Soltero,M,10000,0,Secundaria Completa,Comerciante,No,Bajo
810,seth49@adventure-works.com,SETH,BENNETT,1987-06-14,Soltero,M,30000,0,Secundaria Completa,Empleado,No,Bajo
1017,andres4@adventure-works.com,ANDRES,KUMAR,1982-11-05,Soltero,M,60000,0,Secundaria Completa,Independiente,No,Medio
1024,evan26@adventure-works.com,EVAN,COLLINS,1986-08-21,Casado,M,40000,0,Secundaria Completa,Empleado,Si,Medio
1025,dalton77@adventure-works.com,DALTON,RAMIREZ,1986-05-12,Soltero,M,40000,0,Secundaria Completa,Empleado,No,Medio
1068,chad14@adventure-works.com,CHAD,PAL,1981-01-11,Soltero,M,30000,0,Secundaria Completa,Comerciante,No,Bajo
1096,russell17@adventure-works.com,RUSSELL,CARSON,1979-12-03,Soltero,M,30000,0,Secundaria Completa,Comerciante,No,Bajo
1108,ricky2@adventure-works.com,RICKY,RUIZ,1981-03-12,Soltero,M,30000,0,Secundaria Completa,Comerciante,Si,Bajo
1109,lawrence2@adventure-works.com,LAWRENCE,ALVAREZ,1980-11-06,Soltero,M,30000,0,Secundaria Completa,Comerciante,No,Bajo
1136,sebastian5@adventure-works.com,SEBASTIAN,TORRES,1979-09-11,Casado,M,110000,0,Secundaria Completa,Empresario,Si,Alta
1174,isaac18@adventure-works.com,ISAAC,MORRIS,1980-05-22,Soltero,M,100000,0,Secundaria Completa,Empresario,Si,Alta
1175,devin28@adventure-works.com,DEVIN,GREEN,1980-04-01,Soltero,M,100000,0,Secundaria Completa,Empresario,No,Alta
1176,aidan17@adventure-works.com,AIDAN,FOSTER,1978-11-23,Soltero,M,110000,0,Secundaria Completa,Empresario,No,Alta
1177,noah17@adventure-works.com,NOAH,RUSSELL,1979-07-07,Soltero,M,110000,0,Secundaria Completa,Empresario,No,Alta
1185,seth20@adventure-works.com,SETH,LEWIS,1988-12-12,Soltero,M,30000,0,Secundaria Completa,Empleado,No,Bajo
1186,chase19@adventure-works.com,CHASE,MORRIS,1987-01-27,Soltero,M,40000,0,Secundaria Completa,Empleado,No,Medio
1202,ross38@adventure-works.com,ROSS,SANZ,1982-07-08,Casado,M,100000,0,Secundaria Completa,Empresario,Si,Alta
1511,robert30@adventure-works.com,ROBERT,ALEXANDER,1982-06-04,Casado,M,30000,0,Secundaria Completa,Empleado,Si,Bajo
1513,nathan49@adventure-works.com,NATHAN,LOPEZ,1989-01-20,Casado,M,30000,0,Secundaria Completa,Empleado,Si,Bajo
1525,joel15@adventure-works.com,JOEL,FERNANDEZ,1981-02-03,Soltero,M,30000,0,Secundaria Completa,Comerciante,No,Bajo
1557,grant8@adventure-works.com,GRANT,YUAN,1981-02-28,Casado,M,100000,0,Secundaria Completa,Empresario,No,Alta
1558,terrance5@adventure-works.com,TERRANCE,MADAN,1980-10-30,Casado,M,100000,0,Secundaria Completa,Empresario,Si,Alta
1559,stanley3@adventure-works.com,STANLEY,PATEL,1979-06-09,Soltero,M,100000,0,Secundaria Completa,Empresario,Si,Alta
1608,cedric4@adventure-works.com,CEDRIC,LIU,1983-01-22,Casado,M,100000,0,Secundaria Completa,Empresario,Si,Alta
1622,mohamed2@adventure-works.com,MOHAMED,PAL,1978-07-31,Casado,M,110000,0,Secundaria Completa,Empresario,Si,Alta
1671,isaac36@adventure-works.com,ISAAC,ADAMS,1988-09-12,Soltero,M,30000,0,Secundaria Completa,Empleado,No,Bajo
1745,terrence16@adventure-works.com,TERRENCE,CHANDER,1980-02-05,Soltero,M,30000,0,Secundaria Completa,Comerciante,No,Bajo
1791,omar26@adventure-works.com,OMAR,YUAN,1982-05-24,Soltero,M,30000,0,Secundaria Completa,Comerciante,No,Bajo
1908,hunter18@adventure-works.com,HUNTER,HAYES,1982-08-08,Soltero,M,50000,0,Secundaria Completa,Empleado,No,Medio
1936,billy12@adventure-works.com,BILLY,GUTIERREZ,1980-10-13,Casado,M,30000,0,Secundaria Completa,Comerciante,No,Bajo
1945,franklin8@adventure-works.com,FRANKLIN,ZHOU,1980-12-25,Soltero,M,30000,0,Secundaria Completa,Comerciante,No,Bajo
1953,xavier6@adventure-works.com,XAVIER,MOORE,1983-06-09,Casado,M,40000,0,Secundaria Completa,Empleado,Si,Medio
1955,keith3@adventure-works.com,KEITH,DENG,1983-05-04,Casado,M,30000,0,Secundaria Completa,Empleado,Si,Bajo
1966,carson6@adventure-works.com,CARSON,PERRY,1982-12-12,Soltero,M,30000,0,Secundaria Completa,Empleado,No,Bajo
1967,ramon5@adventure-works.com,RAMON,HUANG,1983-11-02,Casado,M,30000,0,Secundaria Completa,Empleado,Si,Bajo
